"id","product_id","quantity","color","size","weight","price_cents","sale_price_cents","cost_cents","sku","length","width","height","note"
519,1216,20,"Light Grey","S",2,3072,2872,2659,"MQTTBI",2,9,7,""
520,7189,28,"Checkered","XL",8,2605,2405,1768,"FXDQMV",8,8,3,""
521,1786,21,"Purple","S",5,3001,2801,2838,"OXIYRR",8,8,3,""
522,3268,22,"Checkered","XS",3,2264,2064,1369,"GGGWOO",5,9,5,""
523,2488,26,"Light Grey","XS",7,981,781,617,"AZLVJA",3,8,9,""
524,8979,14,"Pink","XL",4,2132,1932,1780,"FURIAH",5,9,8,""
525,4867,37,"Checkered","M",2,2819,2619,2133,"YZZIFI",6,2,5,""
526,7578,11,"Orange","XXL",3,3454,3254,3035,"UYUBJJ",7,6,6,""
527,3312,39,"Blue","XL",1,1087,887,458,"IZRGAK",7,4,4,""
528,4943,27,"Orange","XXL",7,3053,2853,2661,"GULCJJ",5,2,4,""
529,6146,13,"Black","XXL",3,2366,2166,1548,"WXAZKN",2,5,7,""
530,9189,6,"Green","XL",4,1844,1644,1064,"PBFAWJ",7,4,5,""
531,2419,17,"Dark Blue","XS",6,2282,2082,1996,"PGCXSQ",3,7,6,""
532,8090,33,"Purple","L",9,2620,2420,1873,"IHKYQR",7,3,3,""
533,363,25,"Dark Blue","XL",2,2511,2311,1741,"FKFVBM",6,6,9,""
534,4899,24,"Grey","M",0,2712,2512,2293,"PMZOED",7,3,2,""
535,3718,2,"Orange","XS",4,2234,2034,1359,"VIUDDA",9,9,6,""
536,417,18,"Steel Blue","XXL",6,1178,978,822,"USFQQT",4,8,3,""
537,4639,30,"Black","S",8,965,765,173,"EVCHOY",7,3,2,""
538,2811,11,"Purple","XS",4,3050,2850,2529,"QCGQDT",8,4,7,""
539,7899,10,"Black","XS",3,3187,2987,2361,"GTCLSJ",6,6,9,""
540,7833,14,"Green","XS",7,2366,2166,1527,"VTHCZI",4,5,4,""
541,3889,37,"Metallic Red","L",8,2020,1820,1549,"JMKZKM",4,8,5,""
542,3988,3,"Purple","XL",0,2364,2164,1761,"CBLKYZ",5,4,7,""
543,4390,37,"Dark Blue","M",7,1190,990,983,"WGAFOW",3,3,8,""
544,6860,38,"Grey","XL",3,2545,2345,2023,"MGZUPB",9,6,4,""
545,5289,12,"Steel Blue","XS",0,1613,1413,764,"IQUWNK",6,7,7,""
546,178,32,"Purple","S",7,2144,1944,1299,"VEMKWL",6,7,6,""
547,9485,16,"Grey","M",8,2146,1946,1613,"YFKJUP",4,8,5,""
548,6150,15,"Orange","XXL",7,3275,3075,2877,"XILIQO",9,5,4,""
549,7790,15,"Orange","XXL",9,3352,3152,3060,"OEVAGE",3,8,6,""
550,4597,36,"Blue","XL",4,2006,1806,1177,"ZDHVCT",7,7,8,""
551,3932,2,"Checkered","L",3,1459,1259,767,"GOPYTI",9,6,5,""
552,6178,25,"Pink","XL",3,1978,1778,1611,"LGFCCK",9,8,6,""
553,7836,32,"Beige","M",8,1241,1041,854,"HPDQUG",9,8,6,""
554,7391,6,"Black","XL",3,1723,1523,1622,"AIZCZH",7,4,7,""
555,6343,29,"Purple","S",7,1777,1577,1285,"LOUTES",9,6,3,""
556,8316,24,"Dark Blue","S",8,1825,1625,1448,"ZFILOB",4,5,8,""
557,4387,36,"Cherry Red","L",3,2340,2140,1789,"BQLYNE",4,5,8,""
558,4078,10,"Grey","XS",5,2872,2672,2396,"CCXNHK",9,9,8,""
559,828,29,"Blue","XXL",0,2337,2137,1517,"SMAFEH",7,7,9,""
560,7665,37,"Black","XL",3,3425,3225,3001,"LLVGOC",2,3,3,""
561,9046,10,"Steel Blue","XS",3,1824,1624,1135,"VUAKCZ",4,4,7,""
562,7959,19,"Steel Blue","XL",6,2322,2122,2114,"LICZZG",7,7,4,""
563,2149,17,"Steel Blue","L",1,2405,2205,1844,"QNGQKT",3,8,9,""
564,9061,25,"Beige","XS",5,2244,2044,1788,"GAHAKG",8,6,9,""
565,4399,6,"Black","M",0,1727,1527,877,"QPFGQX",3,3,2,""
566,1981,25,"Orange","S",2,1498,1298,1223,"BPKWCL",3,3,8,""
567,409,18,"Purple","S",1,1611,1411,899,"BQLXMM",6,6,9,""
568,3227,6,"Light Grey","XL",7,1216,1016,1114,"HPFXLP",6,9,3,""
569,1480,5,"Pink","M",3,3157,2957,2423,"JLZYSG",6,6,9,""
570,8740,10,"Purple","S",7,2204,2004,1789,"EMSKHM",5,2,3,""
571,9678,28,"Steel Blue","S",1,2347,2147,1619,"UBHFDM",5,2,6,""
572,276,18,"Dark Blue","XL",8,3086,2886,2691,"AGESRO",9,6,2,""
573,9902,14,"Purple","L",4,3098,2898,2499,"HIVCAQ",6,4,7,""
574,5979,5,"Pink","M",5,980,780,90,"JOXSHD",9,6,9,""
575,6539,36,"Pink","L",7,3066,2866,2170,"IWMVFB",4,5,4,""
576,7492,20,"Cherry Red","L",2,3247,3047,2628,"LTLXYH",4,4,7,""
577,3627,35,"Grey","XL",4,2580,2380,2151,"VMIGFX",4,5,7,""
578,2434,39,"Steel Blue","M",3,3360,3160,2958,"WMDKIX",2,2,2,""
579,7173,5,"Checkered","M",5,1348,1148,791,"ROSAZW",9,2,6,""
580,940,27,"Metallic Red","L",8,2481,2281,2209,"VZBPPF",6,7,4,""
581,5995,17,"Green","S",3,2653,2453,2127,"RBBLXC",8,5,4,""
582,5644,35,"Dark Blue","XL",4,2992,2792,2695,"VSRMFA",9,9,6,""
583,8609,14,"Dark Blue","XXL",4,2886,2686,2508,"XGCXBF",7,2,3,""
584,2246,32,"Blue","XXL",2,3152,2952,2750,"ITMRKD",4,2,5,""
585,214,28,"Metallic Red","XL",8,2849,2649,2423,"RFRAAE",9,9,6,""
586,8399,31,"Purple","XXL",6,1228,1028,855,"BOQKAO",2,2,2,""
587,6883,10,"Checkered","S",5,3213,3013,2506,"ZSUPZL",7,6,7,""
588,1556,11,"Checkered","XXL",7,2325,2125,1862,"WXZHJV",7,9,8,""
589,2364,38,"Grey","XXL",3,2474,2274,1679,"WJCCVO",5,9,3,""
590,7603,1,"Cherry Red","S",7,2969,2769,2159,"CIEBKE",8,5,8,""
591,3321,26,"Orange","XS",9,2407,2207,2195,"KXTXGK",6,5,6,""
592,1027,1,"Beige","S",2,2994,2794,2872,"PEYZWR",9,7,4,""
593,1621,14,"Orange","L",3,1960,1760,1081,"SGGQMN",7,6,3,""
594,7360,7,"Metallic Red","M",2,3479,3279,2705,"FSOADD",5,5,2,""
595,6659,36,"Purple","M",2,2953,2753,2658,"BTVTWS",7,7,4,""
596,4310,20,"Pink","XXL",2,2187,1987,1972,"LBAGTR",7,7,6,""
597,10007,23,"Orange","XL",3,3296,3096,2690,"BEATUE",2,2,5,""
598,2740,23,"Light Grey","XL",8,2928,2728,2122,"VQGCBB",4,4,7,""
599,7856,19,"Orange","XS",6,1027,827,526,"KNGACR",6,6,9,""
600,6428,31,"Dark Blue","XL",3,1682,1482,1539,"CJYUVO",3,4,8,""
601,5053,6,"Grey","M",0,3239,3039,2699,"VDVNOG",5,5,2,""
602,1098,12,"Metallic Red","XL",9,1142,942,697,"UMCAVR",6,7,5,""
603,7225,16,"Steel Blue","L",9,916,716,486,"KMLIQZ",3,9,3,""
604,5255,14,"Blue","XXL",1,2803,2603,1944,"GPDITN",9,8,5,""
605,2219,7,"Blue","L",9,1575,1375,882,"LFRPNY",4,4,9,""
606,9147,24,"Checkered","M",7,1402,1202,1106,"BAEKCD",8,5,5,""
607,8096,38,"Green","M",0,3121,2921,3018,"ZTSAJB",6,7,9,""
608,6344,30,"Green","M",1,2682,2482,2190,"FJIOMG",7,9,9,""
609,8757,18,"Purple","M",7,1354,1154,1084,"OAKYAX",6,7,6,""
610,2184,23,"Cherry Red","L",1,3301,3101,2521,"JZJLBD",8,4,9,""
611,9236,9,"Black","XS",9,1334,1134,537,"PIWZUV",5,9,8,""
612,2968,36,"Grey","XXL",9,3005,2805,2157,"TVYLGV",8,9,4,""
613,6517,33,"Purple","S",1,2156,1956,1713,"PBFKXJ",2,2,2,""
614,10054,17,"Blue","XS",3,2477,2277,2021,"CKBLNJ",8,4,9,""
615,8510,36,"Cherry Red","M",5,916,716,542,"AUVDTV",4,5,5,""
616,1683,39,"Checkered","M",7,3438,3238,3223,"MKQRMK",9,9,6,""
617,1729,12,"Black","XL",4,3311,3111,2774,"XXJIHW",2,3,5,""
618,6976,15,"Purple","XS",9,3148,2948,2531,"YOYYFZ",3,9,2,""
619,4037,35,"Metallic Red","XS",8,3019,2819,2217,"XXJMNY",5,2,7,""
620,6513,4,"Orange","XL",3,3281,3081,2878,"MVJWBD",9,5,9,""
621,3140,37,"Blue","S",4,2475,2275,1840,"ADPFBE",9,2,5,""
622,3200,26,"Metallic Red","M",0,2594,2394,2276,"RSXRAE",9,7,4,""
623,2648,36,"Checkered","XL",6,2540,2340,2223,"JILPSC",6,6,2,""
624,2692,5,"Grey","XS",4,2867,2667,2237,"WDTVBM",8,9,3,""
625,8571,16,"Pink","XL",6,2749,2549,2233,"JXJRCJ",2,2,5,""
626,9636,23,"Steel Blue","XXL",6,2950,2750,2273,"DHJNDF",7,5,2,""
627,968,18,"Metallic Red","S",1,1534,1334,1417,"DEVNVG",8,6,5,""
628,7118,26,"Black","M",8,933,733,375,"LARREV",2,4,5,""
629,7166,17,"Light Grey","XXL",0,2725,2525,2352,"OHXPEL",9,4,4,""
630,471,28,"Light Grey","M",6,3004,2804,2813,"RABDKV",9,9,3,""
631,856,30,"Orange","XS",0,2028,1828,1165,"GQGPFW",3,7,6,""
632,6343,29,"Black","L",8,1271,1071,739,"AZHOVP",3,2,6,""
633,1769,3,"Grey","XS",3,2623,2423,1739,"YPBKAE",3,7,6,""
634,1813,5,"Dark Blue","XL",8,3471,3271,2941,"FUZJXB",3,7,3,""
635,1411,30,"Black","XS",3,1878,1678,1187,"EKXWFB",7,3,4,""
636,8466,12,"Cherry Red","XXL",9,2270,2070,1841,"KTGJHH",4,8,3,""
637,5022,22,"Light Grey","M",0,1826,1626,1150,"FTZPQI",4,5,8,""
638,432,11,"Dark Blue","L",1,2980,2780,2335,"GAELMT",6,3,8,""
639,3704,38,"Blue","L",1,2414,2214,2211,"XFZKZI",6,6,9,""
640,3170,2,"Black","XL",2,3192,2992,2635,"EGWXID",2,7,6,""
641,5599,14,"Green","XS",5,1970,1770,1267,"SJYDWL",5,2,8,""
642,9267,1,"Blue","XXL",4,1740,1540,844,"FDWCYQ",9,8,5,""
643,9827,27,"Light Grey","S",5,2620,2420,2228,"KNFCZQ",3,3,3,""
644,9471,27,"Blue","XL",3,1687,1487,1299,"GLRJYD",6,6,5,""
645,975,33,"Beige","XXL",3,2080,1880,1377,"UINTVZ",3,8,2,""
646,223,22,"Checkered","XS",3,2705,2505,2029,"UQCWGO",2,7,3,""
647,1070,29,"Blue","XXL",5,1016,816,120,"KIDNAS",9,5,8,""
648,314,5,"Pink","S",4,1585,1385,943,"UZDZBD",2,3,9,""
649,1209,37,"Checkered","L",9,1376,1176,1270,"UEZSGG",3,7,7,""
650,7745,27,"Beige","L",2,2461,2261,2296,"UFNGMD",8,9,4,""
651,5673,14,"Blue","S",6,1189,989,670,"DRDMYD",5,2,2,""
652,246,32,"Grey","M",3,2006,1806,1637,"JIPUTK",8,7,7,""
653,128,15,"Blue","L",2,1856,1656,1407,"FHPFLQ",5,4,3,""
654,7129,23,"Pink","M",3,3050,2850,2325,"OMOMGR",5,2,2,""
655,4558,1,"Blue","S",0,3381,3181,3131,"UJRMHI",7,6,3,""
656,9860,30,"Checkered","S",1,1188,988,786,"RDNGOX",9,9,6,""
657,7188,36,"Steel Blue","M",7,2186,1986,1495,"LHARZK",8,9,2,""
658,7295,14,"Blue","S",8,950,750,439,"TJJNFX",4,8,5,""
659,6396,8,"Steel Blue","S",3,2769,2569,2577,"NYWVZK",3,3,8,""
660,1544,12,"Beige","S",6,2876,2676,2222,"LLQRHO",8,3,8,""
661,2736,38,"Metallic Red","XS",9,2208,2008,2071,"SCKNES",3,8,6,""
662,401,6,"Purple","L",0,2034,1834,1853,"XIDWQU",6,7,4,""
663,5290,2,"Light Grey","XXL",4,2147,1947,1433,"NROOIK",9,7,8,""
664,6169,4,"Checkered","XL",3,3176,2976,2451,"AXABCW",8,9,8,""
665,8868,20,"Orange","XL",3,2840,2640,2115,"EHUTVN",3,4,3,""
666,8388,9,"Cherry Red","M",9,1986,1786,1308,"EWHLUF",5,8,4,""
667,6413,24,"Grey","S",4,3058,2858,2735,"LMQZYE",9,9,6,""
668,1428,12,"Metallic Red","XS",8,2476,2276,2293,"RYCGIC",5,5,2,""
669,6607,4,"Cherry Red","XL",0,2565,2365,2305,"JIBNFA",2,2,5,""
670,2011,12,"Steel Blue","M",0,3227,3027,2711,"AGBQIK",2,7,3,""
671,3203,13,"Pink","XXL",7,2173,1973,1503,"LDQZJM",3,3,8,""
672,912,1,"Orange","XL",3,2761,2561,2406,"ORIBXQ",7,7,5,""
673,2053,21,"Checkered","S",4,1929,1729,1620,"ZFUKGR",7,4,6,""
674,6421,10,"Orange","M",7,3169,2969,2473,"PNVAAG",8,7,3,""
675,264,38,"Purple","M",5,2333,2133,1521,"LOHKGA",7,3,2,""
676,3568,1,"Metallic Red","S",3,2065,1865,1785,"WTKKDP",7,4,7,""
677,3526,8,"Beige","M",3,3216,3016,2466,"FEJDVQ",8,9,4,""
678,7940,37,"Black","S",2,1975,1775,1217,"XLRYEL",2,3,5,""
679,1813,10,"Cherry Red","XXL",4,2615,2415,1821,"LJJXWH",5,4,3,""
680,4113,11,"Grey","L",9,2548,2348,2110,"BATBUR",9,6,5,""
681,2850,16,"Blue","M",4,1798,1598,1415,"WGZRGG",8,3,9,""
682,4594,35,"Purple","S",9,3319,3119,3164,"AOITMO",6,2,5,""
683,3743,16,"Cherry Red","XL",5,2824,2624,2466,"GWYMHK",7,9,8,""
684,2330,22,"Pink","XL",8,2577,2377,2472,"JFAZFA",2,6,3,""
685,5903,3,"Cherry Red","S",9,3225,3025,2727,"FFHXMD",6,3,2,""
686,6417,31,"Beige","XXL",7,3051,2851,2702,"YUQWYY",4,9,6,""
687,2275,16,"Checkered","XS",0,2477,2277,1661,"RTITPF",7,2,5,""
688,10051,14,"Metallic Red","XXL",5,1205,1005,1019,"VNLYVG",8,8,3,""
689,9024,18,"Steel Blue","XXL",7,1932,1732,1826,"TKNVBL",7,3,2,""
690,5911,15,"Grey","XL",5,2695,2495,2203,"VGTRQC",3,3,8,""
691,5976,30,"Light Grey","XL",3,3073,2873,2227,"EZLPGX",5,9,2,""
692,4037,33,"Checkered","XL",5,2272,2072,1625,"ROUAZJ",9,6,5,""
693,6113,3,"Beige","L",1,1664,1464,1318,"JONJMA",4,2,7,""
694,5604,33,"Light Grey","S",3,2575,2375,1791,"MODXWC",6,3,2,""
695,3245,18,"Dark Blue","XXL",0,1189,989,613,"UVNYVJ",5,6,6,""
696,8679,35,"Purple","XS",5,2080,1880,1792,"ASXTFH",7,3,6,""
697,7529,36,"Grey","S",0,2547,2347,2295,"JQDMCD",2,2,4,""
698,1378,10,"Beige","XS",3,3011,2811,2264,"IHSLAU",8,7,7,""
699,7594,16,"Green","XL",3,1807,1607,1045,"VHCTTF",9,9,7,""
700,3154,33,"Dark Blue","L",6,1298,1098,783,"OXNTSK",8,8,3,""
701,3342,5,"Green","XL",1,2384,2184,2177,"ERDVVR",6,2,7,""
702,2575,13,"Checkered","XS",6,1863,1663,1583,"NBNORV",3,3,3,""
703,6306,31,"Metallic Red","M",9,3020,2820,2681,"QWOKMR",9,5,6,""
704,3987,12,"Black","XL",3,1453,1253,675,"ZUNKZG",8,4,9,""
705,7748,3,"Cherry Red","XS",1,999,799,134,"QTADEU",7,3,2,""
706,2185,38,"Green","XXL",4,2225,2025,1748,"ECOFXK",4,8,7,""
707,5184,37,"Green","S",9,3223,3023,2960,"MTVHUL",8,9,7,""
708,6161,3,"Cherry Red","L",3,1456,1256,1085,"KVPVHU",3,3,3,""
709,8840,21,"Blue","S",6,2407,2207,1897,"NXQCDJ",6,6,9,""
710,2960,12,"Metallic Red","M",9,2497,2297,1748,"SYFNRL",8,4,9,""
711,436,9,"Cherry Red","XS",6,2749,2549,2097,"PLWPXS",7,3,2,""
712,1306,31,"Dark Blue","S",0,3075,2875,2211,"TPDLPB",7,3,8,""
713,5696,39,"Metallic Red","XS",8,2256,2056,2143,"ZJASDT",8,4,4,""
714,4643,28,"Dark Blue","XL",2,1464,1264,1285,"EGOMDR",2,7,2,""
715,1929,20,"Pink","XL",1,3287,3087,2410,"GTLKRI",6,6,7,""
716,182,5,"Beige","M",1,3056,2856,2394,"ZKNZWE",8,9,7,""
717,3519,32,"Light Grey","L",4,1580,1380,1213,"EEOARJ",2,2,5,""
718,6100,28,"Checkered","XXL",9,1678,1478,1574,"UWNNRD",5,8,2,""
719,7694,16,"Orange","L",1,2721,2521,2368,"UYAWDT",4,8,6,""
720,9762,22,"Grey","M",3,1633,1433,1460,"JDIYRX",5,5,8,""
721,746,14,"Black","M",3,1117,917,327,"MBACSU",5,3,8,""
722,248,17,"Purple","S",8,1606,1406,1433,"ETAGWJ",5,3,2,""
723,8624,26,"Metallic Red","XS",1,962,762,364,"NWDCZG",9,2,5,""
724,6822,21,"Green","XL",3,2093,1893,1240,"QTKQTD",7,4,5,""
725,3495,30,"Beige","L",3,3167,2967,2270,"QBSMUB",9,9,6,""
726,6892,15,"Green","M",9,2548,2348,2178,"YEFMWD",2,6,6,""
727,1228,4,"Green","M",7,2662,2462,1802,"DXOIDX",2,8,9,""
728,9261,29,"Blue","S",4,1593,1393,938,"DRBAVN",7,6,7,""
729,8302,20,"Metallic Red","M",3,2395,2195,1772,"ITGIVE",9,2,5,""
730,8353,10,"Black","S",9,2191,1991,1913,"TNRTTW",7,8,9,""
731,1163,18,"Grey","XS",7,1044,844,616,"AXBKQI",4,8,5,""
732,6411,10,"Black","XL",2,2625,2425,2078,"ILDDGO",8,3,9,""
733,5274,32,"Steel Blue","M",9,1736,1536,1272,"GSBFNH",3,8,3,""
734,7504,35,"Metallic Red","L",2,1042,842,859,"HRCWXO",4,5,5,""
735,8760,34,"Dark Blue","M",8,2495,2295,1845,"ZUBKKV",6,7,6,""
736,4815,24,"Checkered","XS",0,3243,3043,2665,"EMBDZR",4,7,3,""
737,4051,19,"Orange","L",8,1302,1102,637,"ECOLRI",7,7,4,""
738,4738,13,"Green","XL",5,2848,2648,2665,"BWMVXQ",3,2,4,""
739,1734,2,"Orange","XXL",1,1390,1190,641,"RAQBXG",7,4,2,""
740,9406,35,"Purple","S",4,1096,896,243,"QQSMKP",3,3,8,""
741,2330,18,"Dark Blue","XS",6,2100,1900,1927,"QXCQZM",2,6,3,""
742,5116,21,"Black","XS",2,2880,2680,2684,"BETZTT",5,2,8,""
743,5523,38,"Steel Blue","S",7,1198,998,625,"OUWMSM",8,4,4,""
744,2800,11,"Cherry Red","S",1,2121,1921,1447,"NRMQAL",6,3,6,""
745,9133,23,"Grey","S",7,2722,2522,1966,"FOKMVW",8,9,3,""
746,4879,30,"Metallic Red","L",0,2231,2031,1479,"SFIBYL",5,3,5,""
747,2857,17,"Cherry Red","M",4,1673,1473,795,"XAYGSG",4,5,2,""
748,5699,34,"Dark Blue","L",4,3179,2979,3047,"MWVLKL",3,7,6,""
749,9556,38,"Beige","XXL",5,3170,2970,3007,"UYKNUP",4,8,5,""
750,2319,4,"Black","L",6,952,752,736,"BRICPT",6,5,9,""
751,9814,27,"Orange","XS",0,918,718,94,"TNANQF",3,8,9,""
752,7655,29,"Cherry Red","M",5,2932,2732,2092,"UEWMRA",9,2,7,""
753,3713,21,"Beige","S",9,1844,1644,1212,"BKVMUI",7,7,4,""
754,8439,39,"Cherry Red","L",8,1119,919,969,"XTJLKY",4,9,7,""
755,1297,17,"Green","XL",5,2009,1809,1836,"UPANYH",2,5,3,""
756,6436,16,"Checkered","XL",7,1134,934,297,"WFXXAQ",5,9,5,""
757,8827,15,"Green","L",1,2093,1893,1489,"JXJVBI",5,2,8,""
758,2272,9,"Steel Blue","M",7,1817,1617,1098,"FHRNNJ",2,3,2,""
759,3733,14,"Beige","XXL",2,925,725,157,"DAYDOI",3,2,6,""
760,5187,19,"Checkered","L",1,1695,1495,1316,"PGELOP",4,9,9,""
761,5791,17,"Pink","XS",6,3276,3076,3036,"IUUHTQ",3,7,6,""
762,6934,10,"Green","L",7,1011,811,216,"DITYNZ",4,5,2,""
763,8753,4,"Blue","S",1,3321,3121,3154,"OQSXQW",5,5,2,""
764,4629,23,"Pink","XL",5,1194,994,671,"TNTZRA",2,2,3,""
765,9135,26,"Beige","XL",6,2289,2089,1539,"JVRVHQ",6,2,8,""
766,5915,7,"Purple","M",8,1683,1483,996,"WXQMWS",6,6,6,""
767,7865,28,"Pink","S",5,2074,1874,1718,"YSZTRN",3,3,9,""
768,9315,17,"Steel Blue","S",7,1666,1466,851,"FSEYWE",5,4,7,""
769,9312,29,"Orange","XL",6,1410,1210,831,"LJTZVO",9,9,9,""
770,3858,19,"Orange","M",6,2615,2415,1725,"ZMJHJK",5,9,8,""
771,1925,4,"Dark Blue","M",4,1139,939,846,"VTPHHE",7,7,4,""
772,2204,25,"Orange","L",8,1799,1599,1592,"HDTNGE",5,5,2,""
773,259,27,"Purple","XL",6,2530,2330,2267,"WYOYST",7,3,3,""
774,8142,6,"Metallic Red","XS",3,1027,827,897,"ULTWZT",9,9,6,""
775,4656,7,"Cherry Red","XL",3,1517,1317,661,"ROMJLT",2,8,7,""
776,9347,35,"Light Grey","XS",2,2284,2084,1415,"TKEOEH",4,3,7,""
777,6695,35,"Steel Blue","L",7,1614,1414,1189,"RFQVYM",2,6,3,""
778,5327,26,"Blue","XS",0,2620,2420,2344,"MVUAPD",5,9,8,""
779,1171,34,"Cherry Red","S",7,1947,1747,1589,"GFJOXX",6,6,9,""
780,1971,31,"Metallic Red","L",0,2372,2172,2197,"ZOFNQV",2,3,8,""
781,7641,11,"Beige","S",9,1286,1086,1180,"IKFKSW",6,8,9,""
782,5856,6,"Black","M",2,1446,1246,946,"FUAGZR",2,2,5,""
783,6714,10,"Metallic Red","XXL",1,2753,2553,2239,"BZDSWI",5,4,3,""
784,1270,21,"Purple","XS",6,2602,2402,2300,"UKOGRY",4,8,7,""
785,4563,22,"Grey","S",5,3046,2846,2437,"RUPHFY",8,9,8,""
786,8974,11,"Orange","XL",4,2330,2130,1757,"ISPPHX",3,2,3,""
787,5799,18,"Checkered","S",1,2101,1901,1400,"PDJYEN",5,4,7,""
788,4519,17,"Checkered","S",4,3294,3094,3179,"PUVBVV",7,7,5,""
789,1680,27,"Beige","L",2,1680,1480,1374,"MSZKZO",5,4,4,""
790,9628,27,"Light Grey","L",5,1594,1394,1058,"DYAFLN",3,4,9,""
791,5419,18,"Checkered","XS",7,3399,3199,2556,"OFTPGU",8,6,9,""
792,1594,37,"Grey","XS",1,1756,1556,1381,"LXLZBH",7,3,2,""
793,2700,15,"Steel Blue","S",9,2000,1800,1773,"XHYBYQ",9,5,4,""
794,7196,27,"Cherry Red","M",3,1334,1134,828,"WTLRRO",2,2,4,""
795,6752,10,"Dark Blue","M",0,1885,1685,1517,"TTDDUT",5,9,8,""
796,4064,16,"Black","L",3,2375,2175,2134,"HDYLNU",6,2,8,""
797,2565,26,"Green","XS",0,3122,2922,2980,"LGYAYQ",7,4,7,""
798,3436,28,"Grey","L",5,1203,1003,991,"KEQAZH",8,2,2,""
799,2438,19,"Beige","S",3,1277,1077,1113,"HOSDIA",5,9,8,""
800,2489,13,"Pink","M",3,1409,1209,1270,"JBQJFK",5,4,6,""
801,7651,22,"Checkered","XXL",1,2594,2394,2470,"DAMDQF",3,8,8,""
802,488,12,"Pink","XL",7,1292,1092,1157,"BWFJYK",8,8,3,""
803,8790,12,"Blue","XL",6,2704,2504,2570,"DCOKQA",6,7,3,""
804,4929,7,"Green","XXL",1,2621,2421,2277,"YVPBKN",3,7,6,""
805,7875,5,"Blue","L",9,3056,2856,2279,"ZITPAU",5,9,8,""
806,4330,31,"Cherry Red","M",3,3420,3220,2587,"UKALFL",8,3,6,""
807,9459,17,"Cherry Red","XS",9,919,719,94,"XBOYMM",7,3,2,""
808,4446,19,"Blue","XS",0,2463,2263,1604,"WEPGVD",2,2,5,""
809,4109,25,"Grey","XL",1,2578,2378,2028,"AOJXKU",4,4,8,""
810,4562,13,"Purple","S",0,3376,3176,2721,"YDOKEK",4,2,7,""
811,8045,23,"Pink","L",5,2504,2304,2050,"YMKDOF",5,2,5,""
812,9634,20,"Cherry Red","M",3,1648,1448,778,"PRYSMF",4,4,3,""
813,1396,5,"Grey","M",7,2393,2193,1910,"IHUVUA",4,2,6,""
814,6002,17,"Metallic Red","M",8,3101,2901,2211,"KBVNDF",3,3,8,""
815,4438,31,"Cherry Red","XS",8,3083,2883,2608,"ZPSWZT",2,7,6,""
816,3040,4,"Grey","XL",9,3046,2846,2238,"YYAAYZ",2,2,5,""
817,8744,8,"Metallic Red","XS",8,2913,2713,2799,"CFHGUY",3,7,6,""
818,2676,35,"Blue","XS",1,1608,1408,1444,"CQVNKI",7,3,4,""
819,4518,27,"Light Grey","S",1,2084,1884,1881,"KVURTP",4,8,5,""
820,9820,4,"Grey","XS",3,2352,2152,1627,"BYNEAX",8,2,8,""
821,1904,10,"Purple","XS",2,1960,1760,1304,"HOTRQX",4,8,5,""
822,2266,25,"Green","S",7,3327,3127,2934,"DLUHOX",5,2,2,""
823,7996,38,"Cherry Red","L",6,1302,1102,1090,"RUFMCE",3,7,4,""
824,2611,32,"Grey","XL",2,2030,1830,1250,"PUGWZY",7,7,4,""
825,7089,7,"Blue","S",8,1476,1276,1131,"IFHSAJ",3,8,8,""
826,8947,31,"Green","XS",5,2121,1921,1896,"VWTNNN",6,6,9,""
827,1905,26,"Checkered","L",5,1703,1503,1039,"KJFOIN",7,3,5,""
828,5060,9,"Metallic Red","S",7,2522,2322,1790,"TEVMBU",9,9,7,""
829,934,20,"Purple","L",7,2119,1919,1741,"EBSGFJ",7,4,2,""
830,10071,39,"Metallic Red","XS",7,2643,2443,1919,"AZOHHR",2,5,2,""
831,6610,37,"Grey","M",0,2923,2723,2373,"BGZJGM",9,9,6,""
832,4141,7,"Green","M",2,1132,932,796,"VSSSSZ",9,5,4,""
833,7760,8,"Cherry Red","L",1,1248,1048,560,"OKVFIQ",9,6,3,""
834,3698,28,"Black","M",2,2242,2042,1810,"UYFHER",5,2,7,""
835,8318,1,"Pink","L",0,2353,2153,2125,"NHMONZ",6,6,6,""
836,3141,37,"Grey","XS",2,2884,2684,2050,"TYAHMV",5,4,9,""
837,5157,33,"Metallic Red","XS",5,3493,3293,2641,"IJAUQR",5,5,2,""
838,5022,16,"Steel Blue","XL",4,3193,2993,2848,"DUSVDD",9,9,6,""
839,9246,35,"Metallic Red","S",3,2143,1943,1893,"SCFNDO",7,8,4,""
840,8331,11,"Beige","XS",5,1026,826,194,"NRAAQT",5,9,8,""
841,1522,27,"Green","XL",5,2274,2074,1883,"IGZMQU",2,6,2,""
842,8532,22,"Checkered","XL",9,1632,1432,1438,"ASZXVX",6,9,6,""
843,4835,32,"Blue","M",3,1554,1354,871,"SEVOBG",8,3,5,""
844,4266,26,"Dark Blue","XL",0,951,751,146,"PDIXZA",7,3,2,""
845,9768,32,"Beige","XXL",5,979,779,691,"JTNKIV",5,5,5,""
846,8028,30,"Blue","XL",2,2372,2172,1544,"IWBVQF",6,7,7,""
847,4889,8,"Light Grey","M",2,3195,2995,2417,"SFXWQX",5,5,2,""
848,5240,17,"Checkered","XL",7,3478,3278,2787,"IBESJC",5,2,7,""
849,3019,21,"Pink","XXL",1,1867,1667,971,"WGHDPM",6,6,9,""
